bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06005300105042,060530105042,G0600530010504,06053010504,1,1,1,1,1
G06005300105043,060530105043,G0600530010504,06053010504,1,1,1,1,1
G06005300105044,060530105044,G0600530010504,06053010504,1,1,1,1,1
G06005300105051,060530105051,G0600530010505,06053010505,1,1,1,1,1
G06005300105052,060530105052,G0600530010505,06053010505,1,1,1,1,1
G06005300105053,060530105053,G0600530010505,06053010505,1,1,1,1,1
G06005300105061,060530105061,G0600530010506,06053010506,1,1,1,1,1
G06005300105062,060530105062,G0600530010506,06053010506,1,1,1,1,1
G06005300105063,060530105063,G0600530010506,06053010506,1,1,1,1,1
G06005300106031,060530106031,G0600530010603,06053010603,1,1,1,1,1
G06005300106032,060530106032,G0600530010603,06053010603,1,1,1,1,1
G06005300106033,060530106033,G0600530010603,06053010603,1,1,1,1,1
G06005300106034,060530106034,G0600530010603,06053010603,1,1,1,1,0.987976087625
G06005300106034,060530106034,G0600530010606,06053010606,0,0,0,0,0.012023912375
G06005300106041,060530106041,G0600530010604,06053010604,1,1,1,1,1
G06005300106042,060530106042,G0600530010604,06053010604,1,1,1,1,1
G06005300106043,060530106043,G0600530010604,06053010604,1,1,1,1,1
G06005300106051,060530106051,G0600530010605,06053010605,1,1,1,1,1
G06005300106052,060530106052,G0600530010605,06053010605,1,1,1,1,1
G06005300106061,060530106061,G0600530010606,06053010606,0.943505338078,0.939893930466,0.940119760479,0.945799457995,0.998268825872
G06005300106061,060530106061,G0600530000101,06053000101,0.056494661922,0.060106069534,0.059880239521,0.054200542005,0.001731174128
G06005300106062,060530106062,G0600530010606,06053010606,1,1,1,1,1
G06005300106063,060530106063,G0600530010606,06053010606,1,1,1,1,1
G06005300106071,060530106071,G0600530010607,06053010607,1,1,1,1,1
G06005300106072,060530106072,G0600530010607,06053010607,1,1,1,1,1
G06005300106081,060530106081,G0600530010608,06053010608,1,1,1,1,1
G06005300106082,060530106082,G0600530010608,06053010608,1,1,1,1,1
G06005300107021,060530107021,G0600530010702,06053010702,1,1,1,1,1
G06005300107022,060530107022,G0600530010702,06053010702,1,1,1,1,1
G06005300108041,060530108041,G0600530010804,06053010804,1,1,1,1,1
G06005300108042,060530108042,G0600530010804,06053010804,1,1,1,1,1
G06005300108043,060530108043,G0600530010804,06053010804,1,1,1,1,1
G06005300108044,060530108044,G0600530010804,06053010804,1,1,1,1,1
G06005300109001,060530109001,G0600530014800,06053014800,0,0,0,0,0.035306325478
G06005300109001,060530109001,G0600530010900,06053010900,1,1,1,1,0.96469367452200006
G06005300110011,060530110011,G0600530011000,06053011000,1,1,1,1,1
G06005300110012,060530110012,G0600530011000,06053011000,1,1,1,1,1
G06005300110013,060530110013,G0600530011000,06053011000,1,1,1,1,1
G06005300110021,060530110021,G0600530011000,06053011000,1,1,1,1,1
G06005300110022,060530110022,G0600530011000,06053011000,1,1,1,1,1
G06005300111011,060530111011,G0600530011101,06053011101,1,1,1,1,0.999912450538
G06005300111011,060530111011,G0600530011102,06053011102,0,0,0,0,5.3484807e-5
G06005300111011,060530111011,G0600530011303,06053011303,0,0,0,0,3.4064655e-5
G06005300111031,060530111031,G0600530011101,06053011101,1,1,1,1,1
G06005300111032,060530111032,G0600530011101,06053011101,0.99971482673,0.999726225658,0.999663487607,0.999672058298,0.952184848825
G06005300111032,060530111032,G0600530011102,06053011102,2.8517327e-4,2.73774342e-4,3.36512393e-4,3.27941702e-4,0.047815151175
G06005300111041,060530111041,G0600530011102,06053011102,1,1,1,1,1
G06005300111042,060530111042,G0600530011102,06053011102,1,1,1,1,1
G06005300111051,060530111051,G0600530011102,06053011102,1,1,1,1,1
G06005300111052,060530111052,G0600530011102,06053011102,1,1,1,1,1
G06005300111061,060530111061,G0600530011102,06053011102,1,1,1,1,0.99966803409
G06005300111061,060530111061,G0600530011101,06053011101,0,0,0,0,3.3196591e-4
G06005300112021,060530112021,G0600530011202,06053011202,1,1,1,1,1
G06005300112022,060530112022,G0600530011202,06053011202,1,1,1,1,1
G06005300112023,060530112023,G0600530011204,06053011204,0,0,0,0,0.013495024332
G06005300112023,060530112023,G0600530011202,06053011202,1,1,1,1,0.986504975668
G06005300112024,060530112024,G0600530011202,06053011202,1,1,1,1,1
G06005300112031,060530112031,G0600530011203,06053011203,1,1,1,1,1
G06005300112032,060530112032,G0600530011203,06053011203,1,1,1,1,0.798647762857
G06005300112032,060530112032,G0600530011204,06053011204,0,0,0,0,0.201352237143
G06005300112033,060530112033,G0600530011203,06053011203,1,1,1,1,1
G06005300112041,060530112041,G0600530011204,06053011204,1,1,1,1,0.999964725248
G06005300112041,060530112041,G0600530011101,06053011101,0,0,0,0,3.5274752e-5
G06005300112042,060530112042,G0600530011204,06053011204,1,1,1,1,1
G06005300112043,060530112043,G0600530011204,06053011204,1,1,1,1,1
G06005300113021,060530113021,G0600530011302,06053011302,1,1,1,1,1
G06005300113022,060530113022,G0600530011302,06053011302,1,1,1,1,1
G06005300113023,060530113023,G0600530011302,06053011302,1,1,1,1,1
G06005300113031,060530113031,G0600530011303,06053011303,1,1,1,1,1
G06005300113032,060530113032,G0600530011303,06053011303,1,1,1,1,1
G06005300113033,060530113033,G0600530011303,06053011303,0.999886586325,0.999858044135,1,0.999933494164,0.99977138246
G06005300113033,060530113033,G0600530011400,06053011400,1.13413675e-4,1.41955865e-4,0,6.6505836e-5,2.2861754e-4
G06005300113051,060530113051,G0600530011304,06053011304,1,1,1,1,1
G06005300113052,060530113052,G0600530011304,06053011304,1,1,1,1,1
G06005300113053,060530113053,G0600530011304,06053011304,1,1,1,1,1
G06005300113054,060530113054,G0600530011304,06053011304,1,1,1,1,1
G06005300113061,060530113061,G0600530011304,06053011304,1,1,1,1,1
G06005300113062,060530113062,G0600530011304,06053011304,1,1,1,1,1
G06005300114001,060530114001,G0600530011400,06053011400,1,1,1,1,1
G06005300114002,060530114002,G0600530011400,06053011400,1,1,1,1,0.999966716808
G06005300114002,060530114002,G0600530011303,06053011303,0,0,0,0,3.3283192e-5
G06005300115021,060530115021,G0600530011502,06053011502,1,1,1,1,1
G06005300116041,060530116041,G0600530011604,06053011604,1,1,1,1,1
G06005300116041,060530116041,G0600530011602,06053011602,0,0,0,0,0
G06005300116042,060530116042,G0600530011604,06053011604,1,1,1,1,1
G06005300116051,060530116051,G0600530011602,06053011602,1,1,1,1,0.9951029541
G06005300116051,060530116051,G0600530013200,06053013200,0,0,0,0,0.0048970459
G06005300116052,060530116052,G0600530011602,06053011602,1,1,1,1,1
G06005300116061,060530116061,G0600530011602,06053011602,1,1,1,1,1
G06005300116062,060530116062,G0600530011602,06053011602,0.998446112349,0.998470444675,0.998378693458,0.998287222841,0.99562939621
G06005300116062,060530116062,G0600530013200,06053013200,0.001553887651,0.001529555325,0.001621306542,0.001712777159,0.00437060379
G06005300117001,060530117001,G0600530011700,06053011700,0.994181967961,0.993961172046,0.993935150205,0.993887358349,0.995786411176
G06005300117001,060530117001,G0600530011801,06053011801,0.005818032039,0.006038827954,0.006064849795,0.006112641651,0.004213588824
G06005300117002,060530117002,G0600530011700,06053011700,0.999416371736,0.999446143276,0.999409693117,0.999463465301,0.999870715567
G06005300117002,060530117002,G0600530011801,06053011801,5.30589271e-4,5.0942212e-4,5.70393279e-4,4.75719352e-4,1.09665395e-4
G06005300117002,060530117002,G0600530011802,06053011802,5.3038994e-5,4.4434605e-5,1.9913603e-5,6.0815347e-5,1.9619039e-5
G06005300117003,060530117003,G0600530011700,06053011700,0.995011557094,0.995036372151,0.999931964148,0.994865263136,0.998255011542
G06005300117003,060530117003,G0600530011802,06053011802,0.004988442906,0.004963627849,6.8035852e-5,0.005134736864,0.001744988458
G06005300118011,060530118011,G0600530011801,06053011801,0.991466084899,0.993121818919,1,0.995571590001,0.915858987307
G06005300118011,060530118011,G0600530011802,06053011802,0.008533915101,0.006878181081,0,0.004428409999,0.084141012693
G06005300118012,060530118012,G0600530011801,06053011801,0.999965918256,0.999965596521,0.999969906752,0.999970557308,0.999967612315
G06005300118012,060530118012,G0600530011700,06053011700,3.4081744e-5,3.4403479e-5,3.0093248e-5,2.9442692e-5,3.2387685e-5
G06005300118021,060530118021,G0600530011802,06053011802,0.993353539085,0.99258048815,0.997647058824,0.998192818397,0.991628291642
G06005300118021,060530118021,G0600530011700,06053011700,0.006646460915,0.00741951185,0.002352941176,0.001807181603,0.008371708358
G06005300118022,060530118022,G0600530011802,06053011802,0.999596135903,0.999567119275,0.9994599549,0.999348102241,0.995398782589
G06005300118022,060530118022,G0600530011700,06053011700,4.03864097e-4,4.32880725e-4,5.400451e-4,6.51897759e-4,0.004601217411
G06005300119011,060530119011,G0600530011900,06053011900,1,1,1,1,0.994466472501
G06005300119011,060530119011,G0600530012000,06053012000,0,0,0,0,0.005533527499
G06005300119012,060530119012,G0600530011900,06053011900,1,1,1,1,1
G06005300119013,060530119013,G0600530011900,06053011900,1,1,1,1,1
G06005300119021,060530119021,G0600530011900,06053011900,1,1,1,1,1
G06005300119022,060530119022,G0600530011900,06053011900,1,1,1,1,1
G06005300120001,060530120001,G0600530012000,06053012000,0.999924051518,0.999914611705,0.999937120213,0.999919072288,0.998053841203
G06005300120001,060530120001,G0600530011900,06053011900,7.5948482e-5,8.5388295e-5,6.2879787e-5,8.0927712e-5,0.001946158797
G06005300120002,060530120002,G0600530012000,06053012000,1,1,1,1,1
G06005300121001,060530121001,G0600530012100,06053012100,1,1,1,1,1
G06005300121002,060530121002,G0600530012100,06053012100,0.995063232199,0.995561989908,0.995304142431,0.994213923878,0.997569163867
G06005300121002,060530121002,G0600530012502,06053012502,0.004936767801,0.004438010092,0.004695857569,0.005786076122,0.002430836133
G06005300122001,060530122001,G0600530012200,06053012200,1,1,1,1,1
G06005300122002,060530122002,G0600530012200,06053012200,1,1,1,1,1
G06005300123021,060530123021,G0600530012302,06053012302,1,1,1,1,1
G06005300123022,060530123022,G0600530012302,06053012302,1,1,1,1,1
G06005300124011,060530124011,G0600530012401,06053012401,1,1,1,1,1
G06005300124012,060530124012,G0600530012401,06053012401,1,1,1,1,1
G06005300124021,060530124021,G0600530012402,06053012402,1,1,1,1,1
G06005300124022,060530124022,G0600530012402,06053012402,1,1,1,1,1
G06005300124023,060530124023,G0600530012402,06053012402,1,1,1,1,1
G06005300125031,060530125031,G0600530012200,06053012200,0.003791292909,0.002707868784,0.003225681481,0.002915624408,0.00291613173
G06005300125031,060530125031,G0600530012502,06053012502,0.993819247255,0.995230317009,0.995589544684,0.99570751484,0.995526632484
G06005300125031,060530125031,G0600530012100,06053012100,0.002389459836,0.002061814207,0.001184773835,0.001376860752,0.001557235786
G06005300125032,060530125032,G0600530012502,06053012502,1,1,1,1,1
G06005300125033,060530125033,G0600530012100,06053012100,0.004384129198,0.004572797275,0.005454054324,0.005282273086,0.020150733094
G06005300125033,060530125033,G0600530012502,06053012502,0.995615870802,0.995427202725,0.994545945676,0.994717726914,0.979849266906
G06005300125041,060530125041,G0600530012302,06053012302,3.84826394e-4,4.07651569e-4,6.15372877e-4,5.47337864e-4,8.9681751e-4
G06005300125041,060530125041,G0600530012502,06053012502,0.998272630592,0.998410487086,0.998188240108,0.998270311408,0.997703420026
G06005300125041,060530125041,G0600530012200,06053012200,0.001342543013,0.001181861345,0.001196387015,0.001182350728,0.001399762465
G06005300125042,060530125042,G0600530012401,06053012401,0,0,0,0,0.03144053797
G06005300125042,060530125042,G0600530012502,06053012502,0.992913385827,0.992792792793,0.985413290113,0.98755186722,0.961913264029
G06005300125042,060530125042,G0600530012302,06053012302,0.007086614173,0.007207207207,0.014586709887,0.01244813278,0.006646198001
G06005300125042,060530125042,G0600530012600,06053012600,0,0,0,0,0
G06005300126011,060530126011,G0600530012600,06053012600,0.991829960314,0.991934425181,0.997684221282,0.997446705516,0.960053617401
G06005300126011,060530126011,G0600530012502,06053012502,0.002586652871,0.002384737679,0,0,0.018067195588
G06005300126011,060530126011,G0600530011900,06053011900,0,0,0,0,0.004266095568
G06005300126011,060530126011,G0600530012000,06053012000,0.005583386815,0.00568083714,0.002315778718,0.002553294484,0.003163946969
G06005300126011,060530126011,G0600530012800,06053012800,0,0,0,0,0.014449144475
G06005300127001,060530127001,G0600530012700,06053012700,1,1,1,1,1
G06005300127002,060530127002,G0600530012700,06053012700,1,1,1,1,0.999977948751
G06005300127002,060530127002,G0600530012600,06053012600,0,0,0,0,2.2051249e-5
G06005300127003,060530127003,G0600530012700,06053012700,1,1,1,1,1
G06005300127004,060530127004,G0600530012700,06053012700,1,1,1,1,1
G06005300128001,060530128001,G0600530012800,06053012800,1,1,1,1,1
G06005300128002,060530128002,G0600530012800,06053012800,1,1,1,1,1
G06005300128003,060530128003,G0600530012800,06053012800,1,1,1,1,1
G06005300128004,060530128004,G0600530012800,06053012800,1,1,1,1,1
G06005300128005,060530128005,G0600530012800,06053012800,1,1,1,1,1
G06005300130001,060530130001,G0600530013000,06053013000,0.976553791228,0.980543768664,0.993791638393,0.98741568911,0.947442393128
G06005300130001,060530130001,G0600530013200,06053013200,0,0,0,0,0.030646956116
G06005300130001,060530130001,G0600530013300,06053013300,0.023446208772,0.019456231336,0.006208361607,0.01258431089,0.021910650756
G06005300130002,060530130002,G0600530013000,06053013000,1,1,1,1,1
G06005300130003,060530130003,G0600530013000,06053013000,1,1,1,1,1
G06005300130004,060530130004,G0600530013000,06053013000,1,1,1,1,1
G06005300131001,060530131001,G0600530013100,06053013100,0.999796708928,0.999804530997,0.999813285909,0.999821823256,0.97458867222
G06005300131001,060530131001,G0600530013200,06053013200,2.03291072e-4,1.95469003e-4,1.86714091e-4,1.78176744e-4,0.02541132778
G06005300131002,060530131002,G0600530013100,06053013100,0.941154352546,0.937880551875,0.927865821934,0.943660778516,0.896481628549
G06005300131002,060530131002,G0600530013200,06053013200,0.058845647454,0.062119448125,0.072134178066,0.056339221484,0.103518371451
G06005300132001,060530132001,G0600530010702,06053010702,0,0,0,0,7.70895988e-4
G06005300132001,060530132001,G0600530013200,06053013200,0.929988636963,0.929093516598,0.929139559049,0.929283592248,0.86620055159
G06005300132001,060530132001,G0600530014107,06053014107,0.008011310085,0.007072905332,0.00228050171,0.002066115702,0.08935479454
G06005300132001,060530132001,G0600530011602,06053011602,0.060478424747,0.0620768343,0.068579939241,0.068650292049,0.042950869656
G06005300132001,060530132001,G0600530013100,06053013100,0.001521628205,0.001756743771,0,0,7.22888227e-4
G06005300132002,060530132002,G0600530013200,06053013200,1,1,1,1,1
G06005300133001,060530133001,G0600530013300,06053013300,0.994800055786,0.994224184247,0.998480422428,0.994246178078,0.972706856702
G06005300133001,060530133001,G0600530013400,06053013400,0.005199944214,0.005775815753,0.001519577572,0.005753821922,0.027293143298
G06005300133002,060530133002,G0600530013300,06053013300,1,1,1,1,0.998427330198
G06005300133002,060530133002,G0600530014000,06053014000,0,0,0,0,0.001572669802
G06005300133003,060530133003,G0600530013300,06053013300,1,1,1,1,1
G06005300133004,060530133004,G0600530013300,06053013300,1,1,1,1,1
G06005300134001,060530134001,G0600530013400,06053013400,0.998720081704,0.998747583442,0.99875832322,0.998825989529,0.997790081196
G06005300134001,060530134001,G0600530013300,06053013300,0.001279918296,0.001252416558,0.00124167678,0.001174010471,0.002209918804
G06005300135001,060530135001,G0600530013500,06053013500,1,1,1,1,1
G06005300135002,060530135002,G0600530013500,06053013500,1,1,1,1,1
G06005300135003,060530135003,G0600530013500,06053013500,1,1,1,1,1
G06005300136001,060530136001,G0600530013600,06053013600,1,1,1,1,1
G06005300136002,060530136002,G0600530013600,06053013600,1,1,1,1,1
G06005300136003,060530136003,G0600530013600,06053013600,1,1,1,1,1
G06005300137001,060530137001,G0600530013700,06053013700,1,1,1,1,1
G06005300137002,060530137002,G0600530013700,06053013700,1,1,1,1,1
G06005300137003,060530137003,G0600530013700,06053013700,1,1,1,1,1
G06005300138001,060530138001,G0600530013800,06053013800,1,1,1,1,1
G06005300138002,060530138002,G0600530013800,06053013800,1,1,1,1,1
G06005300138003,060530138003,G0600530013800,06053013800,1,1,1,1,1
G06005300139001,060530139001,G0600530013900,06053013900,1,1,1,1,1
G06005300139002,060530139002,G0600530013900,06053013900,1,1,1,1,1
G06005300140001,060530140001,G0600530014000,06053014000,1,1,1,1,1
G06005300140002,060530140002,G0600530014000,06053014000,1,1,1,1,1
G06005300141021,060530141021,G0600530014102,06053014102,1,1,1,1,0.998388511261
G06005300141021,060530141021,G0600530014302,06053014302,0,0,0,0,0.001611488739
G06005300141022,060530141022,G0600530014102,06053014102,1,1,1,1,1
G06005300141023,060530141023,G0600530014102,06053014102,1,1,1,1,1
G06005300141041,060530141041,G0600530014104,06053014104,1,1,1,1,1
G06005300141042,060530141042,G0600530014104,06053014104,1,1,1,1,1
G06005300141051,060530141051,G0600530014105,06053014105,1,1,1,1,1
G06005300141052,060530141052,G0600530014105,06053014105,1,1,1,1,1
G06005300141053,060530141053,G0600530014105,06053014105,1,1,1,1,1
G06005300141081,060530141081,G0600530014107,06053014107,1,1,1,1,1
G06005300141091,060530141091,G0600530014107,06053014107,1,1,1,1,1
G06005300141092,060530141092,G0600530014107,06053014107,1,1,1,1,1
G06005300141093,060530141093,G0600530014107,06053014107,1,1,1,1,1
G06005300141094,060530141094,G0600530014107,06053014107,1,1,1,1,1
G06005300141101,060530141101,G0600530010701,06053010701,0.986029016658,0.989795918367,0.996840442338,0.996932515337,0.999184638495
G06005300141101,060530141101,G0600530010702,06053010702,0.013970983342,0.010204081633,0.003159557662,0.003067484663,8.15361505e-4
G06005300141102,060530141102,G0600530010701,06053010701,1,1,1,1,1
G06005300141103,060530141103,G0600530010701,06053010701,1,1,1,1,1
G06005300141104,060530141104,G0600530010701,06053010701,1,1,1,1,1
G06005300142011,060530142011,G0600530014201,06053014201,1,1,1,1,1
G06005300142012,060530142012,G0600530014201,06053014201,1,1,1,1,1
G06005300142013,060530142013,G0600530014201,06053014201,1,1,1,1,1
G06005300142021,060530142021,G0600530014202,06053014202,1,1,1,1,1
G06005300142022,060530142022,G0600530014202,06053014202,1,1,1,1,1
G06005300143011,060530143011,G0600530014301,06053014301,1,1,1,1,1
G06005300143012,060530143012,G0600530014301,06053014301,1,1,1,1,1
G06005300143021,060530143021,G0600530014302,06053014302,1,1,1,1,1
G06005300143022,060530143022,G0600530014302,06053014302,1,1,1,1,1
G06005300145001,060530145001,G0600530014500,06053014500,1,1,1,1,0.998975888285
G06005300145001,060530145001,G0600530001300,06053001300,0,0,0,0,0.001024111715
G06005300145002,060530145002,G0600530014500,06053014500,1,1,1,1,1
G06005300145003,060530145003,G0600530014500,06053014500,1,1,1,1,1
G06005300146011,060530146011,G0600530014601,06053014601,1,1,1,1,1
G06005300146012,060530146012,G0600530014601,06053014601,1,1,1,1,1
G06005300146013,060530146013,G0600530014601,06053014601,0.984727272727,0.987603305785,0.99706744868,0.997150997151,0.998287947454
G06005300146013,060530146013,G0600530010102,06053010102,0.015272727273,0.012396694215,0.00293255132,0.002849002849,0.001712052546
G06005300147001,060530147001,G0600530014700,06053014700,0.999339970338,0.999337851772,0.999327382645,0.99934781659,0.999213645532
G06005300147001,060530147001,G0600530010305,06053010305,6.60029662e-4,6.62148228e-4,6.72617355e-4,6.5218341e-4,7.86354468e-4
G06005300147002,060530147002,G0600530014700,06053014700,1,1,1,1,1
G06005300147003,060530147003,G0600530014700,06053014700,0.999405912661,0.999418780752,0.999252547724,0.999259700377,0.992410586293
G06005300147003,060530147003,G0600530010306,06053010306,5.94087339e-4,5.81219248e-4,7.47452276e-4,7.40299623e-4,0.007589413707
G06005300147004,060530147004,G0600530014700,06053014700,1,1,1,1,1
G06005300148001,060530148001,G0600530014800,06053014800,1,1,1,1,1
G06005300148002,060530148002,G0600530014800,06053014800,1,1,1,1,1
G06005300148003,060530148003,G0600530014800,06053014800,1,1,1,1,1
G06005300148004,060530148004,G0600530014800,06053014800,1,1,1,1,1
G06005309800001,060539800001,G0600530980000,06053980000,1,1,1,1,1
G06005309900000,060539900000,G0600530990000,06053990000,0.999916476812,0.999916476812,0.999916476812,0.999916476812,0.999916476812
G06005309900000,060539900000,G0600530012401,06053012401,8.3523188e-5,8.3523188e-5,8.3523188e-5,8.3523188e-5,8.3523188e-5
G06005502002011,060552002011,G0600550200201,06055200201,1,1,1,1,1
G06005502002012,060552002012,G0600550200201,06055200201,1,1,1,1,1
G06005502002013,060552002013,G0600550200201,06055200201,1,1,1,1,1
G06005502002021,060552002021,G0600550200202,06055200202,1,1,1,1,1
G06005502002022,060552002022,G0600550200202,06055200202,1,1,1,1,1
G06005502002023,060552002023,G0600550200202,06055200202,1,1,1,1,1
G06005502002031,060552002031,G0600550200203,06055200203,1,1,1,1,1
G06005502002032,060552002032,G0600550200203,06055200203,1,1,1,1,1
G06005502002032,060552002032,G0600550200301,06055200301,0,0,0,0,0
G06005502003011,060552003011,G0600550200301,06055200301,1,1,1,1,1
G06005502003011,060552003011,G0600550200203,06055200203,0,0,0,0,0
G06005502003012,060552003012,G0600550200301,06055200301,1,1,1,1,1
G06005502003012,060552003012,G0600550200203,06055200203,0,0,0,0,0
G06005502003013,060552003013,G0600550200301,06055200301,1,1,1,1,1
G06005502003021,060552003021,G0600550200302,06055200302,1,1,1,1,0.992625142852
G06005502003021,060552003021,G0600550201003,06055201003,0,0,0,0,0.007374857148
G06005502003022,060552003022,G0600550200302,06055200302,1,1,1,1,1
G06005502004001,060552004001,G0600550200400,06055200400,1,1,1,1,0.998956830702
G06005502004001,060552004001,G0600550201402,06055201402,0,0,0,0,0.001043169298
G06005502004002,060552004002,G0600550200400,06055200400,1,1,1,1,1
G06005502004003,060552004003,G0600550200400,06055200400,1,1,1,1,1
G06005502005011,060552005011,G0600550200501,06055200501,1,1,1,1,1
G06005502005012,060552005012,G0600550200501,06055200501,1,1,1,1,1
G06005502005013,060552005013,G0600550200501,06055200501,1,1,1,1,1
G06005502005031,060552005031,G0600550200503,06055200503,1,1,1,1,1
G06005502005032,060552005032,G0600550200503,06055200503,1,1,1,1,1
G06005502005041,060552005041,G0600550200504,06055200504,1,1,1,1,1
G06005502005042,060552005042,G0600550200504,06055200504,1,1,1,1,1
G06005502005043,060552005043,G0600550200504,06055200504,1,1,1,1,1
G06005502005044,060552005044,G0600550200504,06055200504,1,1,1,1,1
G06005502005051,060552005051,G0600550200504,06055200504,2.27445373e-4,2.54209089e-4,3.02686757e-4,3.02443635e-4,0.021101515398
G06005502005051,060552005051,G0600550200505,06055200505,0.999772554627,0.999745790911,0.999697313243,0.999697556365,0.970574656455
G06005502005051,060552005051,G0600550200400,06055200400,0,0,0,0,0.008323828146
G06005502005052,060552005052,G0600550200400,06055200400,0,0,0,0,0.00166014357
G06005502005052,060552005052,G0600550200505,06055200505,1,1,1,1,0.99833985643
G06005502006011,060552006011,G0600550200601,06055200601,1,1,1,1,1
G06005502006012,060552006012,G0600550200601,06055200601,1,1,1,1,1
G06005502006013,060552006013,G0600550200601,06055200601,1,1,1,1,1
G06005502006014,060552006014,G0600550200601,06055200601,1,1,1,1,1
G06005502006021,060552006021,G0600550200602,06055200602,1,1,1,1,1
G06005502006022,060552006022,G0600550200602,06055200602,1,1,1,1,1
G06005502006023,060552006023,G0600550200602,06055200602,1,1,1,1,1
G06005502006024,060552006024,G0600550200602,06055200602,1,1,1,1,1
G06005502007031,060552007031,G0600550200703,06055200703,1,1,1,1,1
G06005502007032,060552007032,G0600550200703,06055200703,1,1,1,1,1
G06005502007041,060552007041,G0600550200704,06055200704,1,1,1,1,1
G06005502007042,060552007042,G0600550200704,06055200704,1,1,1,1,1
G06005502007043,060552007043,G0600550200704,06055200704,1,1,1,1,1
G06005502007051,060552007051,G0600550200705,06055200705,1,1,1,1,1
G06005502007052,060552007052,G0600550200705,06055200705,1,1,1,1,1
G06005502007061,060552007061,G0600550200706,06055200706,1,1,1,1,1
G06005502007062,060552007062,G0600550200706,06055200706,1,1,1,1,1
G06005502007063,060552007063,G0600550200706,06055200706,1,1,1,1,1
G06005502007071,060552007071,G0600550200707,06055200707,1,1,1,1,1
G06005502007072,060552007072,G0600550200707,06055200707,1,1,1,1,1
G06005502008021,060552008021,G0600550200802,06055200802,1,1,1,1,1
G06005502008022,060552008022,G0600550200802,06055200802,1,1,1,1,1
G06005502008023,060552008023,G0600550200802,06055200802,1,1,1,1,0.999954347539
G06005502008023,060552008023,G0600550200900,06055200900,0,0,0,0,4.5652461e-5
G06005502008031,060552008031,G0600550200803,06055200803,1,1,1,1,1
G06005502008032,060552008032,G0600550200803,06055200803,1,1,1,1,1
G06005502008041,060552008041,G0600550200804,06055200804,1,1,1,1,1
G06005502008042,060552008042,G0600550200804,06055200804,1,1,1,1,1
G06005502008043,060552008043,G0600550200804,06055200804,1,1,1,1,1
G06005502008044,060552008044,G0600550200804,06055200804,1,1,1,1,1
G06005502009001,060552009001,G0600550200900,06055200900,1,1,1,1,1
G06005502010031,060552010031,G0600550201003,06055201003,0.999984267482,0.999986654168,0.999990066063,0.999987231579,0.998717760203
G06005502010031,060552010031,G0600550200302,06055200302,1.5732518e-5,1.3345832e-5,9.933937e-6,1.2768421e-5,0.001086609593
G06005502010031,060552010031,G0600950252202,06095252202,0,0,0,0,1.95630205e-4
G06005502010032,060552010032,G0600550201003,06055201003,1,1,1,1,1
G06005502010033,060552010033,G0600550201003,06055201003,1,1,1,1,1
G06005502010041,060552010041,G0600550201004,06055201004,1,1,1,1,1
G06005502010042,060552010042,G0600550201004,06055201004,1,1,1,1,1
G06005502010043,060552010043,G0600550201004,06055201004,1,1,1,1,1
G06005502010051,060552010051,G0600550201005,06055201005,1,1,1,1,0.998668547127
G06005502010051,060552010051,G0600550200900,06055200900,0,0,0,0,9.2525923e-5
G06005502010051,060552010051,G0600550201003,06055201003,0,0,0,0,0.00123892695
G06005502010052,060552010052,G0600550201005,06055201005,1,1,1,1,1
G06005502010061,060552010061,G0600550201006,06055201006,1,1,1,1,1
G06005502010062,060552010062,G0600550201006,06055201006,1,1,1,1,1
G06005502010071,060552010071,G0600550201007,06055201007,0.999990835327,0.999990377165,0.999989808675,0.999989990339,0.969722093304
G06005502010071,060552010071,G0600550201005,06055201005,9.164673e-6,9.622835e-6,1.0191325e-5,1.0009661e-5,0.030277906696
G06005502010072,060552010072,G0600550201007,06055201007,1,1,1,1,1
G06005502011011,060552011011,G0600550201101,06055201101,0.999803664632,0.999791548219,0.999785381204,0.999789665012,0.981166158464
G06005502011011,060552011011,G0600550201102,06055201102,1.96335368e-4,2.08451781e-4,2.14618796e-4,2.10334988e-4,0.018833841536
G06005502011012,060552011012,G0600550201101,06055201101,1,1,1,1,1
G06005502011021,060552011021,G0600550201102,06055201102,0.977977772994,0.979360520913,0.971920470332,0.977375811067,0.998999321537
G06005502011021,060552011021,G0600550201101,06055201101,0.022022227006,0.020639479087,0.028079529668,0.022624188933,0.001000678463
G06005502011022,060552011022,G0600550200802,06055200802,0,0,0,0,0.008458644516
G06005502011022,060552011022,G0600550201102,06055201102,1,1,1,1,0.991541355484
G06005502012001,060552012001,G0600550201200,06055201200,0.995483728398,0.995557655401,0.995091378179,0.994645272059,0.997048759841
G06005502012001,060552012001,G0600550201300,06055201300,0.004516271602,0.004442344599,0.004908621821,0.005354727941,0.002951240159
G06005502012002,060552012002,G0600550201200,06055201200,1,1,1,1,1
G06005502012003,060552012003,G0600550201200,06055201200,1,1,1,1,0.999152428975
G06005502012003,060552012003,G0600550201300,06055201300,0,0,0,0,8.47571025e-4
G06005502013001,060552013001,G0600550201300,06055201300,0.989669421488,0.992998833139,0.998015873016,0.998516320475,0.997473487564
G06005502013001,060552013001,G0600550201200,06055201200,0.010330578512,0.007001166861,0.001984126984,0.001483679525,0.002526512436
